@relation 'ant-weka.filters.unsupervised.attribute.Remove-V-R10,22,26-27,29,33,52,54,94,108,119,140-141,183,193,232,288,337,381,442,444,452,459,462,465,511,521,527,534,541,549,565,576,598,603,614,625,653,663,667,674,692,714,737,746,760,777,788,799,818,894,909,925-926,931,935,972,979,991,1011-1012,1014,1044,1059,1065,1082,1181,1192,1217-1218,1300,1384-1385,1533,1571,1604,1668,1774,1781,1819,1842,1853,1876,2012,2015,2022,2042,2067,2075,2119,2332,2383,2428,2433,2465,2467,2472,2498,2510,2514,2613,2833,3105,3173,3191,3561-3562,4085,4108,4292,4920,4960,4981,5307,5598,5605,5758,6341,7318,7370-7371,8003,8415,8574,9949,10164,10850,10886,13361,19572'

@attribute CountDeclClassMethod numeric
@attribute CountLineCode numeric
@attribute CountSemicolon numeric
@attribute CountStmt numeric
@attribute CountStmtExe numeric
@attribute MaxNesting numeric
@attribute Efficiency numeric
@attribute Hierarchy numeric
@attribute s23 numeric
@attribute s37 numeric
@attribute s48 numeric
@attribute s69 numeric
@attribute s70 numeric
@attribute s112 numeric
@attribute s122 numeric
@attribute s161 numeric
@attribute s217 numeric
@attribute s266 numeric
@attribute s310 numeric
@attribute s371 numeric
@attribute s373 numeric
@attribute s381 numeric
@attribute s388 numeric
@attribute s391 numeric
@attribute s394 numeric
@attribute s440 numeric
@attribute s450 numeric
@attribute s456 numeric
@attribute s463 numeric
@attribute s470 numeric
@attribute s478 numeric
@attribute s494 numeric
@attribute s505 numeric
@attribute s527 numeric
@attribute s532 numeric
@attribute s543 numeric
@attribute s554 numeric
@attribute s582 numeric
@attribute s592 numeric
@attribute s596 numeric
@attribute s603 numeric
@attribute s621 numeric
@attribute s643 numeric
@attribute s666 numeric
@attribute s675 numeric
@attribute s689 numeric
@attribute s706 numeric
@attribute s717 numeric
@attribute s728 numeric
@attribute s747 numeric
@attribute s823 numeric
@attribute s838 numeric
@attribute s854 numeric
@attribute s855 numeric
@attribute s860 numeric
@attribute s864 numeric
@attribute s901 numeric
@attribute s908 numeric
@attribute s920 numeric
@attribute s940 numeric
@attribute s941 numeric
@attribute s943 numeric
@attribute s973 numeric
@attribute s988 numeric
@attribute s994 numeric
@attribute s1011 numeric
@attribute s1110 numeric
@attribute s1121 numeric
@attribute s1146 numeric
@attribute s1147 numeric
@attribute s1229 numeric
@attribute s1313 numeric
@attribute s1314 numeric
@attribute s1462 numeric
@attribute s1500 numeric
@attribute s1533 numeric
@attribute s1597 numeric
@attribute s1703 numeric
@attribute s1710 numeric
@attribute s1748 numeric
@attribute s1771 numeric
@attribute s1782 numeric
@attribute s1805 numeric
@attribute s1941 numeric
@attribute s1944 numeric
@attribute s1951 numeric
@attribute s1971 numeric
@attribute s1996 numeric
@attribute s2004 numeric
@attribute s2048 numeric
@attribute s2261 numeric
@attribute s2312 numeric
@attribute s2357 numeric
@attribute s2362 numeric
@attribute s2394 numeric
@attribute s2396 numeric
@attribute s2401 numeric
@attribute s2427 numeric
@attribute s2439 numeric
@attribute s2443 numeric
@attribute s2542 numeric
@attribute s2762 numeric
@attribute s3034 numeric
@attribute s3102 numeric
@attribute s3120 numeric
@attribute s3490 numeric
@attribute s3491 numeric
@attribute s4014 numeric
@attribute s4037 numeric
@attribute s4221 numeric
@attribute s4849 numeric
@attribute s4889 numeric
@attribute s4910 numeric
@attribute s5236 numeric
@attribute s5527 numeric
@attribute s5534 numeric
@attribute s5687 numeric
@attribute s6270 numeric
@attribute s7247 numeric
@attribute s7299 numeric
@attribute s7300 numeric
@attribute s7932 numeric
@attribute s8344 numeric
@attribute s8503 numeric
@attribute s9878 numeric
@attribute s10093 numeric
@attribute s10779 numeric
@attribute s10815 numeric
@attribute s13290 numeric
@attribute change_prone {false,true}

@data
0,196,117,152,84,3,0.708984,0.001471,7,13,0,7,28,0,0,0,0,5,0,1,5,9,0,41,0,5,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,153,73,107,52,2,0.823099,0.055408,6,11,0,0,34,1,1,0,0,8,0,1,1,7,6,33,7,3,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,93,52,74,37,2,0.707101,0.0948,4,9,0,3,17,1,2,0,0,4,0,1,1,6,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,143,79,110,56,2,0.460938,0.000262,5,23,0,0,22,0,3,0,0,6,0,3,7,7,0,32,0,5,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,112,53,81,42,2,0.361111,0.000207,10,12,0,0,32,0,2,0,3,6,0,3,0,5,0,24,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,87,57,71,23,1,0.667355,0.192285,8,7,0,0,21,0,1,0,0,9,0,4,2,5,2,32,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,95,60,75,35,5,1,0,4,7,0,1,9,0,0,0,0,1,0,3,4,6,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,544,283,391,218,8,0.783203,0.006121,24,37,0,4,51,3,0,0,0,17,0,2,6,19,1,161,1,4,2,0,0,0,0,0,1,4,4,0,0,11,0,0,0,0,1,2,7,0,0,1,1,0,2,2,0,3,1,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false
0,294,168,219,120,3,0.629412,0.038331,5,16,0,0,39,0,0,0,0,7,0,1,12,5,0,69,0,5,0,0,3,0,0,8,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,163,93,123,84,2,0.431818,0.045596,3,10,0,0,28,0,1,0,0,1,0,1,1,3,0,25,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,52,32,41,16,1,0.697531,0.000308,6,11,0,0,11,0,0,0,0,0,0,1,1,4,0,12,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,233,127,172,79,3,0.77931,0.083533,19,32,0,1,65,1,1,0,0,14,2,1,2,17,4,51,4,2,2,1,0,0,1,1,0,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,9,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,79,45,59,27,1,0.697531,0.000308,6,14,0,0,18,0,1,0,0,1,0,1,1,4,0,20,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,152,75,101,50,3,0.595238,0.099798,13,26,0,0,47,2,0,0,0,6,0,1,2,9,1,39,0,2,2,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2,782,403,564,353,3,1,0,38,83,0,4,77,12,6,0,3,48,0,1,6,15,0,195,0,8,4,6,8,0,0,0,5,9,0,0,0,23,10,8,0,0,3,34,0,0,0,3,0,0,0,0,7,0,3,1,0,0,0,0,1,0,0,0,2,0,8,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,395,205,279,177,3,0.608974,0.045796,19,18,0,0,42,2,1,0,0,11,0,1,2,12,0,88,0,3,0,0,0,0,0,3,1,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,76,40,58,25,4,0.5,0.003674,7,9,0,0,16,0,0,0,0,0,0,3,1,6,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
3,43,16,24,11,1,0.714876,0.021361,6,11,0,0,10,0,0,0,0,5,0,3,0,5,0,2,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,327,154,229,134,5,0.618132,0.119946,114,16,0,6,25,3,0,0,0,25,0,1,2,10,0,70,1,4,1,0,0,0,1,0,0,4,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,1,0,0,0,0,2,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,457,225,315,184,3,0.648889,0.014189,29,79,0,0,52,1,0,0,0,2,1,1,5,6,1,81,1,20,2,16,0,0,21,0,1,9,16,0,0,2,7,0,0,0,0,0,4,15,0,1,0,0,0,4,5,0,3,1,0,0,0,2,0,0,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,3,1,2,0,0,1,1,3,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,8,6,7,0,0,0.75,0.023935,4,4,0,0,10,0,0,0,0,0,0,3,1,4,0,1,5,3,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,210,96,148,73,2,0.67033,0.050897,5,10,0,3,30,0,0,0,0,15,0,1,1,9,12,35,12,1,12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,6,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,488,254,364,211,3,0.703704,0.000155,18,10,0,9,71,0,0,0,1,4,2,1,6,11,0,161,0,2,0,3,0,0,0,0,1,3,0,0,0,6,0,0,0,0,0,6,2,0,0,1,0,1,2,0,65,0,0,1,0,8,0,0,0,0,0,0,35,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,63,43,51,30,1,0.53,0.002957,4,3,0,0,12,0,0,0,0,0,1,1,1,2,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,189,102,138,69,3,0.632653,0.00594,4,5,0,0,40,0,1,0,0,4,0,1,6,3,6,51,6,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,381,178,252,130,3,0.728516,0.010414,5,31,0,4,41,2,0,2,0,18,6,2,3,8,4,74,4,4,1,0,0,0,0,0,0,3,1,0,0,6,0,0,0,0,0,0,3,0,0,0,8,0,0,0,6,3,12,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,142,67,94,47,1,0.8,0.000022,7,7,0,0,29,3,1,0,0,3,0,1,2,2,0,29,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,448,224,305,178,7,0.659341,0.041469,12,28,0,0,63,0,3,0,0,7,0,2,10,9,0,102,0,4,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,1,0,0,5,0,12,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,52,30,41,15,3,0.673469,0.005418,6,6,0,0,11,0,0,0,0,0,0,3,1,5,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,144,79,105,49,2,0.679012,0.026349,12,15,0,12,25,0,0,0,0,1,0,1,3,7,0,32,0,6,1,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,44,22,33,16,1,0.5,0.095858,4,5,0,0,11,0,3,0,0,5,0,1,0,3,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,105,50,73,44,3,0.572222,0.091856,8,10,0,0,11,0,1,0,0,2,1,4,2,7,0,19,0,1,1,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,221,109,151,76,3,0.512397,0.001636,3,2,0,0,18,0,0,0,0,8,0,1,2,6,0,54,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
5,289,150,203,96,3,0.489583,0.003791,3,2,0,0,27,0,0,0,0,7,0,1,2,4,0,80,2,6,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,375,176,256,147,4,0.695556,0.005891,120,14,0,0,39,0,1,0,0,21,0,2,4,10,6,70,2,4,4,0,0,0,0,0,1,5,2,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,3,4,5,3,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,87,38,60,38,1,0.653061,0.000224,4,4,0,1,12,0,1,0,0,7,0,3,1,5,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,153,100,125,74,2,0.62,0.000298,9,16,0,2,35,0,0,0,1,2,1,3,1,11,0,61,0,2,2,3,0,0,0,1,0,0,0,0,0,13,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1,956,446,635,378,4,0.830559,0.032142,58,58,5,4,120,2,14,1,1,39,20,5,10,16,17,180,60,9,68,2,0,2,0,5,1,16,2,1,0,7,10,1,0,10,0,13,4,0,0,6,1,3,4,9,43,0,6,6,1,0,0,3,6,0,0,0,0,0,1,0,0,8,0,10,0,8,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,2,0,0,0,2,6,1,2,5,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,true
1,171,107,133,58,4,0.821429,0.044278,9,8,0,4,30,0,0,0,0,5,0,1,7,10,0,52,0,2,0,0,0,0,0,0,1,1,0,1,0,4,1,0,0,0,0,0,4,0,0,0,2,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,60,35,49,24,4,0.617284,0.001088,5,10,0,1,17,0,0,0,0,0,0,3,1,12,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,118,57,85,48,3,0.797692,0.255489,3,11,0,0,29,0,1,1,0,2,2,1,1,6,2,41,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,87,45,60,37,1,0.642857,0.00531,2,6,0,0,10,0,0,0,0,0,0,1,0,2,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,66,31,48,27,5,0.561224,0.002392,3,8,0,1,14,1,0,0,0,0,0,1,0,4,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false
0,211,102,152,81,3,0.675556,0.043947,3,4,0,0,29,0,5,0,1,19,0,1,2,4,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
